GeneSymbol	example_TCGA-BH-A18U-11A-23R-A12D-07
VN1R5	0.0000
TMEM151B	12.7358
C3orf1	829.7170
LOC100130015	30.3349
AGPAT6	1985.3774
GBP3	626.4151
PTGER4	518.3962
SRP54	1161.3208
SPN	177.8302
PHKG1	32.5472
KRTAP9-9	0.0000
MRS2	715.5660
FBXO8	470.1887
PALLD	9498.1132
RFFL	558.6509
ADH6	0.4717
C2orf55	327.8302
ANKRD46	471.4670
PROC	1.4151
C6orf167	399.5283
CPSF3L	1209.9057
TMED2	6118.3962
VNN2	22.1698
MEF2B	19.9104
CYP2D7P1	9.4340
TALDO1	1564.6226
PRICKLE3	91.9811
HAUS4	774.5283
CCL14-CCL15	0.0000
TRIOBP	2213.6792
PDGFRA	3042.7217
MORF4L1	4047.1698
ADD1	5532.5472
ECSCR	231.1321
SPINLW1	12.2642
TTTY1B	0.0000
TPP1	2566.9811
GNG5	916.0377
LY9	23.5849
CCL22	126.4151
PRR23A	0.0000
C21orf45	178.7736
SBF2	1495.6415
GNAT1	0.9434
TAB1	739.5472
KRTAP4-12	0.0000
GPR111	0.0000
TMEM220	293.3962
MRGPRG	0.0000
MTX1	381.6038
GRM3	0.4717
SHPRH	772.9528
HSD11B2	122.1698
LOC641298	185.8585
C2orf27A	33.0189
RCC1	517.0613
DPCD	183.9575
UBL4B	5.1887
HIST1H1E	2.3585
COL18A1	2589.6226
WASF1	246.6981
LSM14A	3416.9811
LOC387647	420.4953
TOPORS	889.1509
C8orf77	2.3585
ARHGAP31	1151.8868
GCK	2.8302
RTP4	263.6792
CCDC159	187.2642
NCOA1	2583.0189
CRYBG3	582.3396
KDM4DL	0.9434
UTY	0.0000
C20orf166	0.0000
SGOL1	20.2830
TMEM127	2373.1132
HOXC12	6.1321
HOXA2	33.9623
POPDC3	11.3208
OR5E1P	0.9434
GPI	2719.3396
ITFG3	1670.9575
MS4A1	21.6981
LOC100126784	43.5472
FAM132A	0.9434
CALM2	9986.3208
REP15	10.3774
PRMT7	569.3396
LOC645166	97.1698
RETN	0.0000
OCIAD2	420.7547
TNS1	14666.0377
ZNF841	321.6981
NFAT5	3158.0189
GNA13	1958.9623
RNF126P1	0.4717
ASS1	2050.0000
TUFT1	952.8302
UNK	732.0755
BACE1	1277.8302
ZNF14	256.1321
TSGA10IP	1.4151
SNORD60	0.0000
SLC28A1	12.7358
RAD54L2	332.5472
MVP	2586.3208
HAND1	0.0000
ADRB2	232.0755
SBSN	0.0000
HLA-DMB	917.9245
OR4D11	0.0000
RAB8B	779.2453
DUSP19	77.3585
SLC34A3	3.7736
NGFR	1639.6226
BMPR1B	535.8491
OR2M4	0.0000
FGF8	0.0000
POU2F2	62.2642
HSPA1B	1708.0189
SLC24A1	572.1698
PHACTR4	1275.0000
PKIG	724.0566
ANKRA2	357.0755
LOC441208	47.6415
SHC4	134.9057
ABCC13	0.4717
RHOBTB3	1326.4151
C1orf54	85.8491
GPR151	2.3585
CLDN22	0.0000
NUPR1	2030.6604
CCDC106	203.7736
SPTLC3	357.0755
SLC7A5	731.6038
NCK1	641.5094
TMEM203	598.5849
TNFRSF11B	96.2264
PER3	1483.0189
PEF1	1491.9811
LUZP4	0.0000
PTGDS	859.4340
SYCE1	1.4151
ATP7B	225.4717
MFNG	379.2453
STIM2	876.8868
ZCCHC16	0.0000
AZI1	235.8491
HMG20A	823.1132
RAET1E	43.3962
TMEM173	792.4528
SOX17	159.4340
PTGIR	9.4340
PSMG4	111.7925
GPR132	101.8868
NISCH	2758.9623
NR1H2	1250.9434
SNORA4	0.0000
TTLL7	109.4340
PLEKHA3	353.3019
DEFB131	0.0000
MRPS18C	283.5047
KDM4A	1296.2264
SLC4A5	201.4340
NDUFA5	1101.4151
MTHFS	228.7736
VCP	5676.8868
AIP	658.4906
DOCK3	27.8302
FRG2C	0.4717
TCL1A	0.9434
GOT2	1563.2075
DDX12	91.9811
H2AFX	210.8491
COG2	713.6792
TXNDC3	1.8868
NFIC	1074.0566
CEP55	120.2830
IFNA8	0.9434
HSD3B1	0.0000
SNTG2	16.0377
LOC100133893	0.4717
PELI2	478.3019
BTNL3	0.9434
LYPLA2	796.2264
ATAD2B	366.9811
UBE2D2	1408.0189
CTCFL	9.4717
VSIG2	176.4151
PTPRF	15241.0377
DHX34	387.2642
RAD21	5536.7736
SDAD1	897.1698
SFXN5	390.0943
PLEKHG1	824.0566
DEDD	826.1981
DNAH8	0.4717
OR2M3	0.0000
MYLK	20268.8632
ZNF169	96.6981
SLC35E2	2817.5330
PSTK	63.2075
DNMT1	1493.3962
HERC4	930.6604
RPL39	499.0566
TAL2	0.4717
SSR1	3732.5472
VWA5A	1372.1698
UBE2CBP	48.5849
OR5T1	0.0000
UTP18	656.1321
HDDC2	664.6226
SIAH1	617.0896
MAGEB16	0.0000
ZNF510	378.7736
STARD3NL	654.7170
MGAT5B	20.2830
RIMBP3C	1.8868
TAF7	2946.2264
SOX10	2397.1698
SNORD29	0.0000
DPYD	1058.0189
INPP5K	882.5472
ACBD4	317.4528
HTA	0.0000
LMTK3	146.6981
SLC22A9	0.0000
?	239.6226
FAM105A	248.5849
ASTN1	185.8491
KRT7	12381.6038
GEN1	248.1132
MTERFD2	396.2264
PNLIPRP1	0.0000
GTSF1	0.0000
POM121L8P	2.8302
UBE4A	2112.7358
MYOM2	62.7358
PCSK1N	6.1321
GZMK	37.2642
CAMKV	4.2453
PARD6A	61.3208
TAS2R43	0.0000
C7orf66	0.0000
C1orf157	0.4717
FIBP	606.6038
ALPP	0.0000
REEP2	132.5472
LOC220729	175.4717
NCSTN	2845.8632
C14orf159	954.2453
LIN7B	25.0000
OR4M2	0.0000
EIF6	1539.6226
METT10D	1108.4906
IP6K1	1599.0566
GPX6	0.0000
ZBTB7A	767.4528
LRP2BP	102.3585
DAAM2	892.6934
MAGT1	2816.5094
MASP2	70.7547
RNF17	0.0000
ACCN4	1.4151
C1orf83	177.3585
HPYR1	0.0000
ZNF607	253.3019
TMC4	1426.4151
PRO0628	0.0000
PARP14	1758.4906
PRNT	0.0000
EIF3CL	7871.7500
GNG12	3645.7547
COQ6	358.3066
TRIM40	0.0000
ZNF844	278.3019
SPRR2G	0.0000
CCDC34	240.0943
TMEM233	1.8868
FOXI3	5.6604
PLAUR	346.2264
ENSA	3595.2830
C18orf22	320.7547
FAM92A3	0.0000
C20orf54	334.9057
C14orf93	231.6038
CCDC65	19.8113
RNF8	341.0377
SNORD49A	0.0000
LOC646471	92.3538
ERGIC1	3900.4717
CDH18	0.0000
GLYATL2	761.3208
HIST1H2BC	22.1698
C2orf52	9.9057
RDH10	614.6226
ANKRD43	45.2830
RUNX1	3240.5660
XIST	16900.2783
C13orf1	241.0377
GLIPR1L1	0.0000
SLC45A1	33.0189
DOCK6	869.3396
SRGN	1321.6981
SH3YL1	1039.6226
BLNK	186.3208
GABRR3	0.0000
MRPL53	203.6038
TMEM196	0.9434
AFG3L1	268.3962
SNORD35B	0.0000
RPS28	116.5094
GPC6	238.2075
LOC100130776	223.2736
C4orf42	342.9245
ENOSF1	516.8726
DSE	1031.5047
ATP6V1G1	1758.0189
HERC5	376.8868
SLC9A1	1539.6226
BIN1	516.5094
MKRN2	778.3019
LOC285796	1.4151
LOC157381	11.3208
HTR2C	0.4717
OR1A2	0.0000
TSTD1	564.6226
GKAP1	102.3585
RTN3	4674.5283
PLAC2	135.3774
MIPOL1	128.7736
VCX3B	0.0000
LRRIQ1	34.4340
COMMD1	213.2075
ZNF645	0.0000
C19orf69	0.9434
OR10A3	0.9434
GLT8D2	667.4528
TMEM70	438.6792
PRAMEF5	0.0000
ZNF160	883.9623
TNFRSF19	470.7547
HSP90AB2P	22.1698
USP17L2	0.4717
OR12D2	0.0000
MGAT4A	1383.9623
AHSG	0.0000
ACADL	65.0943
SNORD50A	0.0000
GPHB5	0.0000
LBR	873.5849
OR6C3	0.0000
LOC728264	5419.3396
SELE	1267.4528
EXOSC1	182.5472
POP5	298.1132
MYCL1	102.3585
LOC221442	51.8868
PRPF18	475.6604
CENPL	94.3396
PLK4	87.2642
MUC1	2995.2830
UGGT1	1874.0566
LRRC8E	488.2075
C1QTNF6	193.3962
OR5AC2	0.0000
PAQR9	0.0000
BOLA1	158.0189
MOGS	1052.3585
BLVRA	806.1321
MRPS30	362.7358
ZNF148	1534.8160
LOC100240734	0.0000
SPPL3	1399.0566
TDRD3	382.0755
PDCD1	9.9057
CIB4	0.0000
CCDC61	122.6415
LDHAL6A	0.9434
LOC286367	108.0189
GTF3C4	599.5283
LOC646627	0.0000
DSCR8	0.0000
ESPNL	8.4906
ZSCAN4	3.3019
SLC22A4	83.9623
MICAL1	475.4717
MAP6D1	46.2264
OR11L1	0.0000
XRCC3	160.3774
PCDHGC3	3126.0236
SLITRK3	12.2642
SAMD13	31.6038
KIAA0895	224.5283
SLC6A18	0.0000
MKLN1	2061.3208
C15orf50	0.4717
NME5	65.0943
TEDDM1	3.3019
BTNL2	0.0000
SFRP2	5521.2264
SLC10A6	19.8113
KRTAP5-8	0.9434
H2AFJ	1267.4528
C9orf130	238.7264
CTAGE1	4.2453
IGFBP1	9.4340
GAGE12F	0.0000
IGSF9	276.8868
VRK1	228.3019
NBPF7	1.4151
LOC282997	43.3962
PPY	0.0000
TNIP3	3.3019
MTMR1	978.7736
EMR4P	10.3774
COQ5	378.7736
SLC8A3	7.5472
PAGE3	0.0000
EDEM1	1956.1321
CDK3	160.1698
HIBCH	612.2642
ARMC1	696.6981
SRPK1	1110.8491
TOX2	52.8302
B3GALT1	27.3585
PLUNC	0.0000
ASXL1	2269.3396
LDHC	6.6038
BARD1	135.8491
ZMYND10	61.7925
OR13A1	0.0000
MAP3K12	274.5613
DLX6AS	0.0000
HPCAL4	2.8302
PTK2	2387.2642
AGAP5	76.8538
DPAGT1	707.6226
HKR1	854.2453
CD48	158.0189
SUFU	711.7925
NTHL1	148.1132
CNOT4	464.6226
COPE	1179.7170
ZC3H3	314.6226
S100A2	169.3396
C19orf59	0.9434
TPRG1	272.1698
LZTFL1	850.9434
FSD1L	52.8302
DPY19L2P4	29.2453
SLC30A9	1633.4906
RSL1D1	4217.4528
PSORS1C2	0.9434
ZGLP1	22.6792
CCNG2	1605.1887
C17orf64	0.4717
RBMS1	2026.8868
RIC3	290.0943
TMEM105	20.2830
FOXD4L5	0.0000
KIF20A	205.1887
AMT	242.3443
CDH1	10041.0377
POC1A	80.1887
CNTROB	820.7547
GOLGA8F	0.0000
SEMA6A	1420.2830
ERAP2	796.2264
MRPL55	276.4151
CDH11	876.8868
TMEM19	670.2830
PDK2	1011.7925
?	0.0000
HOXB3	321.2264
PDE1A	141.5094
C1orf110	0.0000
INSM1	3.7736
EEPD1	433.9623
CAV3	1.4151
SLC35B4	429.2453
CCDC147	9.4340
ADAM8	81.1321
SNORD45A	0.0000
DDI1	0.0000
APP	39100.9434
P4HTM	444.8113
HAVCR2	234.9057
SIK3	1784.9057
CWC15	685.3774
SNORD89	0.0000
GAGE12D	0.0000
RNF152	180.1887
DGKI	37.2642
CASP8	474.5283
GPR37L1	1.8868
ZNF257	36.7925
ITPR1	4689.1509
ZFP36L1	10349.5283
HRH3	0.0000
LRRIQ3	11.7925
TOMM20L	1.8868
CCDC136	98.1132
DDHD2	1374.5283
HIST1H1A	0.4717
TFB1M	143.3962
PCDHA2	8.4906
FKBPL	111.7925
FSCN2	12.7358
C1orf198	2902.8302
PDE4DIP	1721.6981
RYBP	1734.4340
C22orf46	659.4340
HTR5A	0.0000
GIMAP2	168.3962
ESRP2	1069.3396
MARK4	779.7170
ZNF320	426.4151
PDE10A	89.6226
C1orf130	372.1698
LBX1	0.0000
BCL11A	230.1887
CYP2A7	7.5472
PNMA2	126.8868
PPP1R3C	338.2075
PHF21A	954.2453
SET	5635.8491
CLCA1	0.0000
CXCR1	22.1698
PDK3	337.2642
RPL26	13468.8679
ZNF574	426.4151
ANKRD17	3182.0755
C11orf63	246.2264
GNB3	37.9623
HIST1H1D	3.7736
NDEL1	1292.9245
ZNF503	146.2264
CTDSP2	8103.3019
PTX3	842.9245
LCLAT1	270.7547
SIGLEC1	245.7547
MAST4	1026.4151
SLC2A11	194.8113
SNORA57	1.4151
TMCC1	784.4340
ABCA13	181.1321
SNORD32B	0.0000
TROVE2	1230.6604
SUCNR1	7.0755
C1orf192	49.0566
GLUL	13504.2453
ELP4	185.3774
VBP1	733.0189
KRTAP10-10	0.0000
C20orf160	121.6981
SDCBP2	67.3774
ATP2B4	4225.9434
OTOR	0.4717
PRR5L	148.5849
GRPEL2	275.9434
OR1N1	0.0000
SNORD58C	0.0000
DCST2	41.5094
C9orf53	0.9434
CHD5	5.6604
PCDH10	15.5660
DTD1	436.3208
ACTL6B	0.0000
EPB41L1	2354.2453
BATF	77.3585
SLAMF6	38.6792
XKR8	124.5283
RALGAPB	2534.4340
C13orf26	0.0000
CCNT1	280.1887
PAQR8	207.5472
HES4	22.1698
MYOT	1.8868
ZNF821	148.5849
GPR125	1420.7547
AGAP2	75.7830
C5orf38	33.4906
SH3BGRL	4367.9245
IQUB	32.5472
JPH1	92.4528
NBPF3	328.3019
IFT46	601.8868
TBX1	56.1321
B2M	33546.6981
MMP23A	0.0000
TNXB	4778.5849
RGS12	763.6792
HSPB2	224.5000
MB	191.5094
C20orf56	0.0000
PPFIBP2	766.9811
WDFY4	159.9057
OR2AE1	1.8868
ARMCX5	433.9623
ZNF512	1090.8632
OR5D16	0.0000
ITCH	1509.4340
ALDH3B1	192.9245
HAGH	406.6038
PDZD4	256.1321
PTPRD	74.0566
CCBE1	77.3585
FSCN1	1097.1698
SERTAD2	1321.2264
PRG4	375.2358
ING5	521.6981
RBM12	2521.5330
GSTM3	1950.0000
VPS33B	252.8302
SPIN2A	8.9623
DCST1	0.9434
C6orf126	0.0000
ATHL1	956.6038
WIT1	1.4151
NACAD	217.9245
TAOK2	1286.7925
CLDN5	707.0755
SNORD1C	14.5896
FLJ36031	370.7547
PAN2	979.2453
TMPRSS4	0.4717
LDB3	56.6038
SLC17A6	0.0000
PITPNC1	250.4717
ZNF193	200.4717
SNORD116-1	0.0000
THOC2	1618.3962
GFRA4	0.0000
GPRC5C	661.3208
AG2	373.5849
FAF1	866.9811
SPINK14	0.0000
IL18BP	245.9764
C2orf58	16.9811
HIVEP1	862.7358
ZNF853	321.6981
SNORD116-14	0.0000
PSMC3	1520.2830
LOC642826	141.8349
CELP	0.0000
KRT28	0.0000
BAK1	273.5849
GATM	766.5094
TLX2	0.0000
TPBG	909.9057
OR10G9	0.0000
LITAF	5558.0189
OR13C4	0.0000
HYOU1	3450.4717
RPS27L	828.3019
GAL3ST1	9.9057
GBP1	2159.4340
HBP1	2591.5896
BSN	65.5660
USP7	3213.6792
HLA-DPB2	18.8679
FZD3	235.8491
ENAM	1.8868
LOC148824	0.9434
SNORD116-2	0.0000
SULT1C4	85.3774
BAI3	7.0755
NCRNA00107	16.0377
CMPK1	3619.8113
LOC100128542	0.9434
TNF	21.6981
EHMT2	1295.2830
ZNF438	198.5849
GALK2	306.5566
NAA40	563.6792
STIM1	1896.2264
LOC202781	200.9434
LOC400759	57.0755
WNT9A	25.9434
TBC1D1	1242.9245
SMYD1	917.9245
STAP2	372.1698
OR51V1	0.0000
GPR44	13.6887
IRF8	275.0000
CMPK2	160.3774
CER1	0.0000
ST7	540.7972
SNORD12C	0.0000
RERG	1965.5660
KCMF1	1231.1321
DGAT2L6	0.0000
HTR1B	0.9434
FAM98C	200.0000
MOBKL3	1055.1887
SNUPN	424.0566
CSNK1A1P	0.0000
MCOLN1	383.4906
KLF6	11384.4340
C6orf186	7.5472
DCAF16	1326.8868
FAM153C	0.0000
TIMP2	12753.7736
COL12A1	3929.2453
SFRS8	867.9245
MMP24	409.4340
SETDB2	494.8113
C10orf113	0.0000
LOC375190	95.2830
SLC7A10	92.9245
PPME1	983.9623
TAF9	1064.6226
TSTD2	685.2358
MYO5B	1946.2264
GPX5	0.0000
PSMG2	818.3962
PLCL2	274.0566
TOR1A	766.0377
IDH2	1830.6604
RBMY1F	0.0000
GABRA2	6.6038
DRAP1	701.8868
DKK2	111.7925
CLGN	55.6604
ZNF624	90.5660
ITM2C	1488.2075
MSH5	149.3302
NACAP1	130.1887
PSMB5	1116.0377
SSX2IP	455.6604
SPOCK3	21.2264
PRAMEF22	0.0000
SNORD104	0.0000
ZYG11A	66.9811
KC6	0.9434
SLC6A8	671.6981
SRRD	277.3585
DHCR24	12486.3208
TMPRSS6	114.6226
SERPINB10	0.4717
CAPN12	88.6651
LIG1	580.1887
LCMT2	365.5660
SNORD52	0.0000
CACNA1E	1.8868
SLC39A3	293.3962
CCKAR	0.0000
HIST1H4H	54.7170
SPINK9	0.0000
MAP1A	638.6792
FTH1	25773.5849
LOC338588	0.0000
ROD1	2375.0000
C15orf27	8.9623
C20orf12	183.4906
BTN2A1	778.7736
PEX16	266.0377
UPK2	1.4151
BUD13	488.2075
ADRB1	20.7547
IL4I1	41.5377
APRT	980.1887
SNORD84	0.0000
SEPT3	339.1509
RAMP2	541.0377
THAP6	311.7925
C14orf156	338.2075
KIAA0892	1510.3774
DLAT	821.6981
CLUAP1	509.4340
TSR1	1293.6840
GLO1	2275.4717
LOC150622	2.3585
C12orf52	260.3774
CCDC22	381.5094
CDAN1	324.0566
SLC25A13	478.7736
MS4A12	0.0000
IMP3	679.2453
MED16	840.5660
HIST2H4A	165.5660
CXCR5	9.4340
GPS2	620.2830
MLST8	581.5613
ZKSCAN2	191.5094
FBXO9	1202.8302
MANF	652.8302
CRYBA1	0.0000
TFR2	6.1321
TMEM51	311.3208
C9orf40	124.0566
C21orf130	4.7170
EIF2S3	4150.9434
OGFRL1	1224.0566
TAS1R3	4.7170
TMEM66	6835.8491
HIST1H4A	0.0000
MEX3C	1668.3962
SNORD114-30	0.0000
LMNB1	442.9245
LIPF	0.9434
PAX6	86.7925
YAP1	4641.5094
CISD2	368.8679
CD200	1168.3962
RHOV	775.0000
SNORD114-27	0.0000
FAM194A	0.0000
ZNF135	291.0377
LGALS2	32.0755
ALKBH5	1871.6981
NRXN2	92.4528
PAR1	1.4151
PRKAA2	303.3019
CPA6	0.9434
HOPX	73.1132
LOC100133985	5.1887
MRPL15	527.3585
HRCT1	136.7925
RAP1GAP2	800.0000
SIRT2	1210.3774
LOC644538	129.2453
LMO2	567.4528
C10orf91	0.0000
GJA8	0.0000
C10orf50	1.4151
MAPK1IP1L	2714.6226
AFG3L2	1255.1934
RELL2	44.9528
OR4C45	0.0000
PLXNB2	7308.4906
LASS3	7.0755
IARS	2471.6981
MYH16	0.0000
HSDL2	1160.8491
TCEAL3	559.9057
TSPAN32	11.7925
RPP25	141.5094
TRAF3IP1	591.5094
EIF2B2	468.8679
SNORD116-5	0.0000
STK36	538.2075
ROPN1	331.1321
FLJ37307	3.3019
RABGEF1	982.5660
DHX9	4490.5660
E2F3	380.1887
SPINK4	0.0000
RNF113A	207.0755
LAIR1	319.8113
ROCK1	1824.0566
FZD5	224.5283
MMP23B	45.2830
WSCD1	105.1887
ZNF117	1144.2406
ADAM12	231.6038
ART4	30.6604
ECE1	9800.4717
JTB	1420.7547
GPR78	0.0000
PTPN14	966.5094
LDLRAD1	0.0000
MAPK3	1549.3962
CX3CR1	1049.0566
LOC121838	50.9434
VRK2	498.6557
DDX53	0.0000
ZNF879	99.5283
STK31	4.7170
TSSK2	0.0000
BCAN	34.9057
WFDC8	0.4717
LOC645752	0.4717
SRR	294.5236
MAN2B1	1356.6038
FKBP5	1398.1132
TSPAN2	290.0943
PPM1M	536.3208
TRAM1L1	114.1509
RFWD2	864.6226
FAM71F2	14.6226
LOC286135	0.0000
LOC100128292	26.4151
GAGE10	0.0000
HOXD9	181.1321
TMEM47	1839.6226
PCOTH	21.1981
TNR	0.0000
C3orf43	0.0000
TMEM31	1.4151
TPO	63.2075
FUNDC2	1001.4057
OR7G1	0.0000
SSR2	4725.0000
TRIM68	302.8302
VCPIP1	742.4528
DPP10	1.4151
ANKRD30A	341.5094
ENPEP	277.8302
CNGA3	7.0755
CTTNBP2NL	1043.3962
HGSNAT	2651.4151
C11orf73	373.5849
KDR	1608.0189
IDUA	125.9434
CBWD1	935.3774
PPAP2B	3445.7547
C7orf29	191.0377
CDHR5	0.9434
PISD	773.1132
MDC1	1234.4340
LOC729678	345.3443
HS3ST5	0.4717
C17orf103	629.2453
KCNJ3	2.3585
SPATC1	1.8868
NDUFV2	1137.2642
SCARNA10	1.8868
SYT14	0.0000
LDLRAD3	668.3962
FER	124.0566
GDF6	27.8302
HBG2	28.8774
SLC39A13	714.1509
ATF4	6535.8491
C19orf38	17.9245
CNN3	6324.0566
ZFAND3	1331.1321
GRAMD2	618.8679
NKAP	285.8491
GTPBP1	1661.3208
SNORD116-10	0.0000
TMEM27	42.4528
EIF2B4	761.7925
ISG20L2	879.7170
MRPL51	1022.1698
GSTTP2	0.0000
SLC35E3	255.6604
DLX4	9.9057
HCG26	99.5283
CYB5R1	1333.9623
PDPK1	1867.3443
SMTNL2	14.6226
USP33	2083.9623
MGC16703	4.6698
NOP10	539.6226
MYH9	42968.3962
CASP9	277.8302
LOC554202	15.5660
TNNT1	13.6792
ZPLD1	8.0189
CR1	66.0377
MAPRE3	481.1321
SNORD126	0.0000
ZNF195	379.2453
SUSD2	1359.4340
GTPBP4	1134.4340
ABO	10.3774
C10orf27	0.0000
SURF6	598.5849
SLC4A4	133.4906
IRAK1BP1	52.1557
CEBPA	1037.2642
B4GALT6	152.8302
DCAF4L1	5.6604
C1orf58	423.5849
PDCD6	1287.2642
GUCY2E	0.0000
AMN1	204.2453
ZFP36	10469.8113
AHCY	2383.0189
TLR3	307.5472
FRG2B	0.0000
ZFYVE19	401.4151
ATP8A2	10.3774
LILRA6	17.3915
C2orf48	2.8302
TSIX	26.1368
NT5C	222.1698
PBK	36.7925
IQCH	57.0755
HOXA11	6.1321
TOR1B	390.0943
MRPL45	846.2264
RFPL3S	7.5472
SHBG	0.9434
EFR3B	138.2075
HMGB1	5225.4717
CTXN3	1.4151
LOC728875	68.1462
FBXO34	1062.7358
PCDHGB5	203.1792
ZDHHC23	189.1509
SNORA75	0.0000
ASPG	5.6604
GABRB1	0.0000
GRASP	288.2075
TNFAIP8L3	141.9811
MOG	0.0000
L3MBTL	141.0094
ZNF660	23.1132
KIAA1841	163.6792
PIGX	518.8679
PCYT1A	449.5283
GPR55	28.7736
SNORA10	0.0000
TMEM134	421.2264
TNKS1BP1	5452.3585
FLJ13224	2.3585
MPHOSPH10	896.6981
COMMD4	605.1887
CYP1A1	7.0755
GRIN2C	34.4340
IFNGR1	2374.0566
TNFRSF21	1127.3585
LOC728554	151.8868
FAM177B	1.8868
ASH1L	3763.4764
CASK	1364.6226
THRSP	562.2642
KRTAP6-1	0.0000
SNORD114-24	0.0000
LRRTM3	0.4717
LRRC37B	150.4717
HCFC1R1	518.5189
PCDH17	44.8113
KCNC4	263.2075
CLIC5	267.4528
HS3ST2	26.4151
TCTE3	40.0943
AQP7P3	6.1321
SNORD116-16	0.0000
PCDHA6	25.9292
NEURL1B	991.5094
FMO1	355.1887
STRC	22.1698
SNX2	1588.2075
FKBP7	300.4717
FAM3C	1011.7925
LCE2B	0.0000
RPS23	14169.3396
SARS	2791.5094
MOCS1	519.0991
PCDHA7	27.0236
FAM195B	1119.3396
SNORD48	0.0000
PCDHGA1	14.1509
TSEN34	685.3774
C5orf43	1029.7170
KIDINS220	3071.2264
TRAF2	274.5283
AGXT2L2	406.8774
CDR2L	598.5849
ABI3BP	1308.4906
BLM	87.2642
CORO1A	564.6226
KHDC1	19.8113
SH3GL3	3.3019
CASP12	6.6038
APCS	0.0000
ASB5	0.0000
FUNDC1	236.3208
C12orf47	268.8679
PXN	3707.8585
SNORD96A	0.0000
UNC80	26.8868
EFEMP1	8005.1887
SH2D4B	1.4151
BCL7B	862.7358
NPR2	377.8302
HIST1H4I	0.4717
MTOR	1904.2453
UQCR11	592.9245
KCNH3	70.2830
SETMAR	556.6038
ZNF302	733.0189
CPSF1	1377.8302
PNRC1	1739.6226
TCL6	2.3585
IL15	58.4906
FGF19	5.6604
KIAA1467	767.9245
TACO1	235.3774
ZNF562	767.4528
ZBTB47	675.9434
YIPF3	1724.0566
C20orf96	270.7547
DKFZp566F0947	2.3585
PELO	381.6038
SPG11	2040.0943
C18orf26	0.0000
TXN2	1217.9245
TREML3	0.0000
GAPDH	27324.0566
PPM1H	624.0566
C1orf183	118.8679
ZNF174	215.5660
IFNA21	1.4151
TMEM59L	1.8868
PRM1	0.0000
VPS4A	1760.8491
OXSM	175.9434
MECP2	2281.6038
HSFY2	0.0000
DNAJC22	131.1321
CC2D1A	1137.7358
FNTB	492.3821
CDKAL1	534.9057
EYA2	771.6981
APOBEC3B	91.9811
CCL13	64.1509
BTBD10	528.7736
FAM189B	467.4528
PTDSS2	369.3396
SPEN	3475.0000
TFRC	1686.3208
LRRC15	325.4717
MEP1B	0.0000
C1QL1	39.1509
IPMK	100.9434
YAF2	236.7925
PMCHL1	0.0000
FPGS	778.3019
FERMT2	2152.8302
C1orf38	377.3585
KIAA0247	2686.3208
ZNF776	564.7406
DEC1	0.4717
P704P	20.2830
RRP15	597.6415
NFRKB	962.2642
GPR26	4.2453
C14orf145	117.9245
ASB12	3.7736
FIGLA	4.2453
RAB6A	2842.4528
VAMP1	164.5094
MPV17L	179.2453
HES3	0.0000
MED29	1507.0755
TAF1B	241.0377
TLCD1	51.8868
KRTAP12-1	0.0000
C9orf122	40.5660
CLSPN	25.4717
HTR1A	0.0000
RAB11FIP3	800.0000
COL29A1	0.4717
PCDHGA8	11.7925
TMEM199	386.0330
C19orf33	102.7594
C19orf20	6.6038
SCO1	290.5660
CTSS	1551.4151
PRRT4	61.3208
PTH	0.0000
ZNF883	70.7547
GPR12	75.0000
LOC284233	22.6415
PIAS4	274.5283
ZIC3	0.9434
NAA10	580.1887
CCND2	1529.7170
BET1	466.5094
LOC285074	255.1887
BAZ2B	1285.0094
SDHA	1990.5660
LOC144438	740.5660
SNORD77	0.0000
KLK1	7.0755
KCNJ2	324.5283
MFSD9	149.0566
PTENP1	320.7547
PDLIM5	4437.7358
VSTM2L	7.5472
LOC729234	100.9434
PRKG1	165.5660
STC1	1240.5660
SLC30A10	0.0000
PRKG2	71.2264
MTA2	1821.6981
SLC7A7	231.1321
PYY	0.0000
APOL5	0.9434
ARR3	0.0000
SNORD81	0.0000
URGCP	929.7170
RGL2	1976.8868
COMMD9	557.0755
PROKR1	0.4717
BAD	378.8538
CIAO1	1754.7170
RGAG4	379.7170
NICN1	455.2972
KRTAP4-2	0.0000
RAD51C	289.1509
SRPX	718.3962
NID2	412.2642
KLF9	1719.3396
CDADC1	224.5283
ANKRD16	147.5802
ADRA1A	25.0000
SLC12A3	0.9434
RNF121	433.0189
TMEM159	1024.5283
PTPRS	1312.2642
PGA5	0.0000
OR6B1	0.0000
ARAP1	2128.7217
KRT15	24280.6604
LOC100288778	368.0094
SLC35E1	1947.6415
ARHGAP6	107.5472
PCSK9	5.6604
RHPN1	173.5849
TSG1	1.4151
PROS1	1920.2830
RHOC	4055.6604
RTN4RL2	11.7925
DACT3	99.5283
EIF5A	3612.2642
PRDM2	1960.8491
TMEM216	258.4906
ABHD14A	204.2453
ACSL6	10.8491
DHX40	1692.9245
MTDH	3300.9434
TAS2R4	7.0755
FAM120A	4101.7547
TCTN2	699.5283
DDX49	677.8302
UBQLN1	3140.0943
MAPRE2	967.4528
SEMA6C	200.9434
TEX9	98.1132
FAM81A	39.1509
DHFR	376.9387
LMO7	911.3208
SGOL2	133.4906
DZIP1	400.5425
KCP	3.7736
SLAMF7	183.4906
SNORD33	0.0000
WBSCR27	12.7358
POLR2B	2245.7547
